variable,weight,target,sign,period_l,period_h
productivity,-0.0250911973807762,vfci,pos,8,18
TFP,-0.257433045626739,vfci,pos,8,18
vfci,0.184703011579242,vfci,pos,8,18
output,0.365250239308585,unemployment,neg,10,18
investment,1.1267223633092,unemployment,neg,10,18
consumption,0.226761142060457,unemployment,neg,10,18
hours_worked,0.387150939705665,unemployment,neg,10,18
unemployment,-0.179502342687345,unemployment,neg,10,18
labor_share,-0.0596064048592356,unemployment,neg,10,18
interest,0.0920645530060926,unemployment,neg,10,18
inflation,-0.0208121171227452,unemployment,neg,10,18
productivity,0.101994603303841,unemployment,neg,10,18
TFP,-0.171253951424816,unemployment,neg,10,18
vfci,0.0407656644336212,unemployment,neg,10,18
output,-0.0751660425899196,vfci,neg,10,18
investment,-0.257871125763827,vfci,neg,10,18
consumption,-0.0823848661418213,vfci,neg,10,18
hours_worked,-0.175718667993347,vfci,neg,10,18
unemployment,0.0473500376688241,vfci,neg,10,18
labor_share,-0.0332078419859604,vfci,neg,10,18
interest,-0.132530855423151,vfci,neg,10,18
inflation,-0.0250409003039199,vfci,neg,10,18
productivity,0.0182260828487541,vfci,neg,10,18
TFP,0.260778330982846,vfci,neg,10,18
vfci,-0.18189399478798,vfci,neg,10,18
output,-0.365250239308585,unemployment,pos,10,18
investment,-1.1267223633092,unemployment,pos,10,18
consumption,-0.226761142060457,unemployment,pos,10,18
hours_worked,-0.387150939705665,unemployment,pos,10,18
unemployment,0.179502342687345,unemployment,pos,10,18
labor_share,0.0596064048592356,unemployment,pos,10,18
interest,-0.0920645530060926,unemployment,pos,10,18
inflation,0.0208121171227452,unemployment,pos,10,18
productivity,-0.101994603303841,unemployment,pos,10,18
TFP,0.171253951424816,unemployment,pos,10,18
vfci,-0.0407656644336212,unemployment,pos,10,18
output,0.0751660425899196,vfci,pos,10,18
investment,0.257871125763827,vfci,pos,10,18
consumption,0.0823848661418213,vfci,pos,10,18
hours_worked,0.175718667993347,vfci,pos,10,18
unemployment,-0.0473500376688241,vfci,pos,10,18
labor_share,0.0332078419859604,vfci,pos,10,18
interest,0.132530855423151,vfci,pos,10,18
inflation,0.0250409003039199,vfci,pos,10,18
productivity,-0.0182260828487541,vfci,pos,10,18
TFP,-0.260778330982846,vfci,pos,10,18
vfci,0.18189399478798,vfci,pos,10,18
output,0.36982019304483,unemployment,neg,12,18
investment,1.13172500262374,unemployment,neg,12,18
consumption,0.227443589174161,unemployment,neg,12,18
hours_worked,0.388300563095773,unemployment,neg,12,18
unemployment,-0.178427744928393,unemployment,neg,12,18
labor_share,-0.0664380210581716,unemployment,neg,12,18
interest,0.0933836681045442,unemployment,neg,12,18
inflation,-0.0216033810859909,unemployment,neg,12,18
productivity,0.108971919653595,unemployment,neg,12,18
TFP,-0.167733217221777,unemployment,neg,12,18
vfci,0.0437683909475027,unemployment,neg,12,18
output,-0.0889526000409516,vfci,neg,12,18
investment,-0.290724234923259,vfci,neg,12,18
consumption,-0.0907556278718792,vfci,neg,12,18
hours_worked,-0.187111641695651,vfci,neg,12,18
unemployment,0.0518812225302561,vfci,neg,12,18
labor_share,-0.0303014325829221,vfci,neg,12,18
interest,-0.134047357361539,vfci,neg,12,18
inflation,-0.0238641461056716,vfci,neg,12,18
productivity,0.0111822239449432,vfci,neg,12,18
TFP,0.262140199835264,vfci,neg,12,18
vfci,-0.179396280655789,vfci,neg,12,18
output,-0.36982019304483,unemployment,pos,12,18
investment,-1.13172500262374,unemployment,pos,12,18
consumption,-0.227443589174161,unemployment,pos,12,18
hours_worked,-0.388300563095773,unemployment,pos,12,18
unemployment,0.178427744928393,unemployment,pos,12,18
labor_share,0.0664380210581716,unemployment,pos,12,18
interest,-0.0933836681045442,unemployment,pos,12,18
inflation,0.0216033810859909,unemployment,pos,12,18
productivity,-0.108971919653595,unemployment,pos,12,18
TFP,0.167733217221777,unemployment,pos,12,18
vfci,-0.0437683909475027,unemployment,pos,12,18
output,0.0889526000409516,vfci,pos,12,18
investment,0.290724234923259,vfci,pos,12,18
consumption,0.0907556278718792,vfci,pos,12,18
hours_worked,0.187111641695651,vfci,pos,12,18
unemployment,-0.0518812225302561,vfci,pos,12,18
labor_share,0.0303014325829221,vfci,pos,12,18
interest,0.134047357361539,vfci,pos,12,18
inflation,0.0238641461056716,vfci,pos,12,18
productivity,-0.0111822239449432,vfci,pos,12,18
TFP,-0.262140199835264,vfci,pos,12,18
vfci,0.179396280655789,vfci,pos,12,18
output,0.362089554094392,unemployment,neg,4,20
investment,1.12623096436265,unemployment,neg,4,20
consumption,0.223867485469406,unemployment,neg,4,20
hours_worked,0.386534729927944,unemployment,neg,4,20
unemployment,-0.180362369640204,unemployment,neg,4,20
labor_share,-0.0581085049022169,unemployment,neg,4,20
interest,0.0925429485966124,unemployment,neg,4,20
inflation,-0.0185929207258353,unemployment,neg,4,20
productivity,0.0984590691175801,unemployment,neg,4,20
TFP,-0.17229609494334,unemployment,neg,4,20
vfci,0.0404732569904914,unemployment,neg,4,20
output,-0.0422537621399894,vfci,neg,4,20
investment,-0.186628601711994,vfci,neg,4,20
consumption,-0.0520677036806635,vfci,neg,4,20
hours_worked,-0.144540428749054,vfci,neg,4,20
unemployment,0.0373981301916538,vfci,neg,4,20
labor_share,-0.0358343314018131,vfci,neg,4,20
interest,-0.129338809565753,vfci,neg,4,20
inflation,-0.0236506124313256,vfci,neg,4,20
productivity,0.033363890307068,vfci,neg,4,20
TFP,0.246532304935491,vfci,neg,4,20
vfci,-0.189392269032381,vfci,neg,4,20
output,-0.362089554094392,unemployment,pos,4,20
investment,-1.12623096436265,unemployment,pos,4,20
consumption,-0.223867485469406,unemployment,pos,4,20
hours_worked,-0.386534729927944,unemployment,pos,4,20
unemployment,0.180362369640204,unemployment,pos,4,20
labor_share,0.0581085049022169,unemployment,pos,4,20
interest,-0.0925429485966124,unemployment,pos,4,20
inflation,0.0185929207258353,unemployment,pos,4,20
productivity,-0.0984590691175801,unemployment,pos,4,20
TFP,0.17229609494334,unemployment,pos,4,20
vfci,-0.0404732569904914,unemployment,pos,4,20
output,0.0422537621399894,vfci,pos,4,20
investment,0.186628601711994,vfci,pos,4,20
consumption,0.0520677036806635,vfci,pos,4,20
hours_worked,0.144540428749054,vfci,pos,4,20
unemployment,-0.0373981301916538,vfci,pos,4,20
labor_share,0.0358343314018131,vfci,pos,4,20
interest,0.129338809565753,vfci,pos,4,20
inflation,0.0236506124313256,vfci,pos,4,20
productivity,-0.033363890307068,vfci,pos,4,20
TFP,-0.246532304935491,vfci,pos,4,20
vfci,0.189392269032381,vfci,pos,4,20
output,0.364574398994666,unemployment,neg,6,20
investment,1.12801452247946,unemployment,neg,6,20
consumption,0.225460503892253,unemployment,neg,6,20
hours_worked,0.387300473449543,unemployment,neg,6,20
unemployment,-0.179754244809758,unemployment,neg,6,20
labor_share,-0.0609285084621476,unemployment,neg,6,20
interest,0.092734295520957,unemployment,neg,6,20
inflation,-0.0191228782562755,unemployment,neg,6,20
productivity,0.101423148609018,unemployment,neg,6,20
TFP,-0.170981819449417,unemployment,neg,6,20
vfci,0.0410539678539785,unemployment,neg,6,20
output,-0.0591650341990131,vfci,neg,6,20
investment,-0.222042425321826,vfci,neg,6,20
consumption,-0.067805008067783,vfci,neg,6,20
hours_worked,-0.160123230372375,vfci,neg,6,20
unemployment,0.0418383469379359,vfci,neg,6,20
labor_share,-0.0324051754798377,vfci,neg,6,20
interest,-0.130799516019595,vfci,neg,6,20
inflation,-0.0245417725030009,vfci,neg,6,20
productivity,0.0247339099281981,vfci,neg,6,20
TFP,0.253549563055493,vfci,neg,6,20
vfci,-0.185856207073211,vfci,neg,6,20
output,-0.364574398994666,unemployment,pos,6,20
investment,-1.12801452247946,unemployment,pos,6,20
consumption,-0.225460503892253,unemployment,pos,6,20
hours_worked,-0.387300473449543,unemployment,pos,6,20
unemployment,0.179754244809758,unemployment,pos,6,20
labor_share,0.0609285084621476,unemployment,pos,6,20
interest,-0.092734295520957,unemployment,pos,6,20
inflation,0.0191228782562755,unemployment,pos,6,20
productivity,-0.101423148609018,unemployment,pos,6,20
TFP,0.170981819449417,unemployment,pos,6,20
vfci,-0.0410539678539785,unemployment,pos,6,20
output,0.0591650341990131,vfci,pos,6,20
investment,0.222042425321826,vfci,pos,6,20
consumption,0.067805008067783,vfci,pos,6,20
hours_worked,0.160123230372375,vfci,pos,6,20
unemployment,-0.0418383469379359,vfci,pos,6,20
labor_share,0.0324051754798377,vfci,pos,6,20
interest,0.130799516019595,vfci,pos,6,20
inflation,0.0245417725030009,vfci,pos,6,20
productivity,-0.0247339099281981,vfci,pos,6,20
TFP,-0.253549563055493,vfci,pos,6,20
vfci,0.185856207073211,vfci,pos,6,20
output,0.367730493827821,unemployment,neg,8,20
investment,1.13081681222263,unemployment,neg,8,20
consumption,0.226587968619365,unemployment,neg,8,20
hours_worked,0.388117421595326,unemployment,neg,8,20
unemployment,-0.179009943689389,unemployment,neg,8,20
labor_share,-0.0649141773036216,unemployment,neg,8,20
interest,0.0933035183384477,unemployment,neg,8,20
inflation,-0.0198602712912027,unemployment,neg,8,20
productivity,0.10585097459161,unemployment,neg,8,20
TFP,-0.168793438398877,unemployment,neg,8,20
vfci,0.0425454315780486,unemployment,neg,8,20
output,-0.0744706203371892,vfci,neg,8,20
investment,-0.256980752253036,vfci,neg,8,20
consumption,-0.0798901617542763,vfci,neg,8,20
hours_worked,-0.173743455428886,vfci,neg,8,20
unemployment,0.046709002089067,vfci,neg,8,20
labor_share,-0.0301931260271756,vfci,neg,8,20
interest,-0.132383403673393,vfci,neg,8,20
inflation,-0.0245531299756648,vfci,neg,8,20
productivity,0.0174373549683094,vfci,neg,8,20
TFP,0.25788580045462,vfci,neg,8,20
vfci,-0.182740600868091,vfci,neg,8,20
output,-0.367730493827821,unemployment,pos,8,20
investment,-1.13081681222263,unemployment,pos,8,20
consumption,-0.226587968619365,unemployment,pos,8,20
hours_worked,-0.388117421595326,unemployment,pos,8,20
unemployment,0.179009943689389,unemployment,pos,8,20
labor_share,0.0649141773036216,unemployment,pos,8,20
interest,-0.0933035183384477,unemployment,pos,8,20
inflation,0.0198602712912027,unemployment,pos,8,20
productivity,-0.10585097459161,unemployment,pos,8,20
TFP,0.168793438398877,unemployment,pos,8,20
vfci,-0.0425454315780486,unemployment,pos,8,20
output,0.0744706203371892,vfci,pos,8,20
investment,0.256980752253036,vfci,pos,8,20
consumption,0.0798901617542763,vfci,pos,8,20
hours_worked,0.173743455428886,vfci,pos,8,20
unemployment,-0.046709002089067,vfci,pos,8,20
labor_share,0.0301931260271756,vfci,pos,8,20
interest,0.132383403673393,vfci,pos,8,20
inflation,0.0245531299756648,vfci,pos,8,20
productivity,-0.0174373549683094,vfci,pos,8,20
TFP,-0.25788580045462,vfci,pos,8,20
vfci,0.182740600868091,vfci,pos,8,20
output,0.371330899888195,unemployment,neg,10,20
investment,1.13417189688874,unemployment,neg,10,20
consumption,0.227295550519885,unemployment,neg,10,20
hours_worked,0.388992813849671,unemployment,neg,10,20
unemployment,-0.178077894213534,unemployment,neg,10,20
labor_share,-0.0700821855663013,unemployment,neg,10,20
interest,0.0942650494275384,unemployment,neg,10,20
inflation,-0.0205905345061309,unemployment,neg,10,20
productivity,0.111374918366391,unemployment,neg,10,20
TFP,-0.165999606180705,unemployment,neg,10,20
vfci,0.0448163480366256,unemployment,neg,10,20
output,-0.0887285530639232,vfci,neg,10,20
investment,-0.290697831521265,vfci,neg,10,20
consumption,-0.0894227029010373,vfci,neg,10,20
hours_worked,-0.185853583875494,vfci,neg,10,20
unemployment,0.051418960994691,vfci,neg,10,20
labor_share,-0.0276044155863048,vfci,neg,10,20
interest,-0.133904488817289,vfci,neg,10,20
inflation,-0.023781386719244,vfci,neg,10,20
productivity,0.0104177502484131,vfci,neg,10,20
TFP,0.260139696059785,vfci,neg,10,20
vfci,-0.179968284540265,vfci,neg,10,20
output,-0.371330899888195,unemployment,pos,10,20
investment,-1.13417189688874,unemployment,pos,10,20
consumption,-0.227295550519885,unemployment,pos,10,20
hours_worked,-0.388992813849671,unemployment,pos,10,20
unemployment,0.178077894213534,unemployment,pos,10,20
labor_share,0.0700821855663013,unemployment,pos,10,20
interest,-0.0942650494275384,unemployment,pos,10,20
inflation,0.0205905345061309,unemployment,pos,10,20
productivity,-0.111374918366391,unemployment,pos,10,20
TFP,0.165999606180705,unemployment,pos,10,20
vfci,-0.0448163480366256,unemployment,pos,10,20
output,0.0887285530639232,vfci,pos,10,20
investment,0.290697831521265,vfci,pos,10,20
consumption,0.0894227029010373,vfci,pos,10,20
hours_worked,0.185853583875494,vfci,pos,10,20
unemployment,-0.051418960994691,vfci,pos,10,20
labor_share,0.0276044155863048,vfci,pos,10,20
interest,0.133904488817289,vfci,pos,10,20
inflation,0.023781386719244,vfci,pos,10,20
productivity,-0.0104177502484131,vfci,pos,10,20
TFP,-0.260139696059785,vfci,pos,10,20
vfci,0.179968284540265,vfci,pos,10,20
output,0.375065061590288,unemployment,neg,12,20
investment,1.13768497466234,unemployment,neg,12,20
consumption,0.227641737198043,unemployment,neg,12,20
hours_worked,0.389833436535615,unemployment,neg,12,20
unemployment,-0.176995387944801,unemployment,neg,12,20
labor_share,-0.0761743933409353,unemployment,neg,12,20
interest,0.0955130634839261,unemployment,neg,12,20
inflation,-0.0210661833214166,unemployment,neg,12,20
productivity,0.117472188044124,unemployment,neg,12,20
TFP,-0.162760050370448,unemployment,neg,12,20
vfci,0.0475138328874855,unemployment,neg,12,20
output,-0.101943962082263,vfci,neg,12,20
investment,-0.322350918046274,vfci,neg,12,20
consumption,-0.0970280360591557,vfci,neg,12,20
hours_worked,-0.196327194384302,vfci,neg,12,20
unemployment,0.0556378885431699,vfci,neg,12,20
labor_share,-0.0239880558600228,vfci,neg,12,20
interest,-0.135203910217223,vfci,neg,12,20
inflation,-0.0225891409618236,vfci,neg,12,20
productivity,0.00336858573853443,vfci,neg,12,20
TFP,0.26060357220083,vfci,neg,12,20
vfci,-0.177557159350231,vfci,neg,12,20
output,-0.375065061590288,unemployment,pos,12,20
investment,-1.13768497466234,unemployment,pos,12,20
consumption,-0.227641737198043,unemployment,pos,12,20
hours_worked,-0.389833436535615,unemployment,pos,12,20
unemployment,0.176995387944801,unemployment,pos,12,20
labor_share,0.0761743933409353,unemployment,pos,12,20
interest,-0.0955130634839261,unemployment,pos,12,20
inflation,0.0210661833214166,unemployment,pos,12,20
productivity,-0.117472188044124,unemployment,pos,12,20
TFP,0.162760050370448,unemployment,pos,12,20
vfci,-0.0475138328874855,unemployment,pos,12,20
output,0.101943962082263,vfci,pos,12,20
investment,0.322350918046274,vfci,pos,12,20
consumption,0.0970280360591557,vfci,pos,12,20
hours_worked,0.196327194384302,vfci,pos,12,20
unemployment,-0.0556378885431699,vfci,pos,12,20
labor_share,0.0239880558600228,vfci,pos,12,20
interest,0.135203910217223,vfci,pos,12,20
inflation,0.0225891409618236,vfci,pos,12,20
productivity,-0.00336858573853443,vfci,pos,12,20
TFP,-0.26060357220083,vfci,pos,12,20
vfci,0.177557159350231,vfci,pos,12,20
output,0.378702658727672,unemployment,neg,14,20
investment,1.14087491335747,unemployment,neg,14,20
consumption,0.227671481933076,unemployment,neg,14,20
hours_worked,0.390616671222086,unemployment,neg,14,20
unemployment,-0.175772553945935,unemployment,neg,14,20
labor_share,-0.0829148110764466,unemployment,neg,14,20
interest,0.0970011209118412,unemployment,neg,14,20
inflation,-0.0211075420328921,unemployment,neg,14,20
productivity,0.123789333930195,unemployment,neg,14,20
TFP,-0.159187912995955,unemployment,neg,14,20
vfci,0.050410258883846,unemployment,neg,14,20
output,-0.114413556580836,vfci,neg,14,20
investment,-0.352458075912974,vfci,neg,14,20
consumption,-0.103346483446487,vfci,neg,14,20
hours_worked,-0.205470447344415,vfci,neg,14,20
unemployment,0.0593926104582585,vfci,neg,14,20
labor_share,-0.0191008963200216,vfci,neg,14,20
interest,-0.136279644272421,vfci,neg,14,20
inflation,-0.0212617824980132,vfci,neg,14,20
productivity,-0.00384565519567215,vfci,neg,14,20
TFP,0.259639757073486,vfci,neg,14,20
vfci,-0.175445046594496,vfci,neg,14,20
output,-0.378702658727672,unemployment,pos,14,20
investment,-1.14087491335747,unemployment,pos,14,20
consumption,-0.227671481933076,unemployment,pos,14,20
hours_worked,-0.390616671222086,unemployment,pos,14,20
unemployment,0.175772553945935,unemployment,pos,14,20
labor_share,0.0829148110764466,unemployment,pos,14,20
interest,-0.0970011209118412,unemployment,pos,14,20
inflation,0.0211075420328921,unemployment,pos,14,20
productivity,-0.123789333930195,unemployment,pos,14,20
TFP,0.159187912995955,unemployment,pos,14,20
vfci,-0.050410258883846,unemployment,pos,14,20
output,0.114413556580836,vfci,pos,14,20
investment,0.352458075912974,vfci,pos,14,20
consumption,0.103346483446487,vfci,pos,14,20
hours_worked,0.205470447344415,vfci,pos,14,20
unemployment,-0.0593926104582585,vfci,pos,14,20
labor_share,0.0191008963200216,vfci,pos,14,20
interest,0.136279644272421,vfci,pos,14,20
inflation,0.0212617824980132,vfci,pos,14,20
productivity,0.00384565519567215,vfci,pos,14,20
TFP,-0.259639757073486,vfci,pos,14,20
vfci,0.175445046594496,vfci,pos,14,20
output,0.368029304345622,unemployment,neg,4,22
investment,1.13278728818874,unemployment,neg,4,22
consumption,0.224787914254629,unemployment,neg,4,22
hours_worked,0.388596688555127,unemployment,neg,4,22
unemployment,-0.178935151241796,unemployment,neg,4,22
labor_share,-0.0678801648100574,unemployment,neg,4,22
interest,0.0946268401730735,unemployment,neg,4,22
inflation,-0.0182924030253153,unemployment,neg,4,22
productivity,0.10740677852295,unemployment,neg,4,22
TFP,-0.167314344380261,unemployment,neg,4,22
vfci,0.044129630832914,unemployment,neg,4,22
output,-0.0547230766662185,vfci,neg,4,22
investment,-0.215983463570703,vfci,neg,4,22
consumption,-0.0600686704519218,vfci,neg,4,22
hours_worked,-0.154732282819199,vfci,neg,4,22
unemployment,0.0410984178276301,vfci,neg,4,22
labor_share,-0.0313827716601627,vfci,neg,4,22
interest,-0.130801815531849,vfci,neg,4,22
inflation,-0.0231487938939494,vfci,neg,4,22
productivity,0.0265634985790831,vfci,neg,4,22
TFP,0.247969652468053,vfci,neg,4,22
vfci,-0.187766531980081,vfci,neg,4,22
output,-0.368029304345622,unemployment,pos,4,22
investment,-1.13278728818874,unemployment,pos,4,22
consumption,-0.224787914254629,unemployment,pos,4,22
hours_worked,-0.388596688555127,unemployment,pos,4,22
unemployment,0.178935151241796,unemployment,pos,4,22
labor_share,0.0678801648100574,unemployment,pos,4,22
interest,-0.0946268401730735,unemployment,pos,4,22
inflation,0.0182924030253153,unemployment,pos,4,22
