Time Series Search Export,Search term,Search filters,,Last update of Credit to the non-financial sector data,Downloaded at,Source,Source URL,Download URL,About Credit to the non-financial sector
,,,,2024-06-10,2024-07-31 15:42 CEST,BIS,"https:/data.bis.org/topics/TOTAL_CREDIT/BIS,WS_TC,2.0/Q.US.P.B.M.770.A?additional_ts=BIS%2CWS_TC%2C2.0%255EQ.US.P.A.M.770.A","https:/data.bis.org/topics/TOTAL_CREDIT/BIS,WS_TC,2.0/Q.US.P.B.M.770.A?additional_ts=BIS%2CWS_TC%2C2.0%255EQ.US.P.A.M.770.A&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel",https://data.bis.org/topics/TOTAL_CREDIT

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,BORROWERS_CTY:Borrowers' country,TC_BORROWERS:Borrowing sector,TC_LENDERS:Lending sector,VALUATION:Valuation method,UNIT_TYPE:Unit type,TC_ADJUST:Adjustment,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1974-12-31,F:Free,,A:Normal value,54.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1975-03-31,F:Free,,A:Normal value,53.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1975-06-30,F:Free,,A:Normal value,53.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1975-09-30,F:Free,,A:Normal value,52.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1975-12-31,F:Free,,A:Normal value,52.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1976-03-31,F:Free,,A:Normal value,51.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1976-06-30,F:Free,,A:Normal value,51.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1976-09-30,F:Free,,A:Normal value,51.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1976-12-31,F:Free,,A:Normal value,51.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1977-03-31,F:Free,,A:Normal value,51.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1977-06-30,F:Free,,A:Normal value,52.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1977-09-30,F:Free,,A:Normal value,53.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1977-12-31,F:Free,,A:Normal value,53.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1978-03-31,F:Free,,A:Normal value,53.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1978-06-30,F:Free,,A:Normal value,54.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1978-09-30,F:Free,,A:Normal value,54.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1978-12-31,F:Free,,A:Normal value,54.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1979-03-31,F:Free,,A:Normal value,53.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1979-06-30,F:Free,,A:Normal value,54.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1979-09-30,F:Free,,A:Normal value,54.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1979-12-31,F:Free,,A:Normal value,54.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1980-03-31,F:Free,,A:Normal value,54.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1980-06-30,F:Free,,A:Normal value,53.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1980-09-30,F:Free,,A:Normal value,53.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1980-12-31,F:Free,,A:Normal value,53.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1981-03-31,F:Free,,A:Normal value,52.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1981-06-30,F:Free,,A:Normal value,52.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1981-09-30,F:Free,,A:Normal value,51.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1981-12-31,F:Free,,A:Normal value,51.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1982-03-31,F:Free,,A:Normal value,51.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1982-06-30,F:Free,,A:Normal value,51.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1982-09-30,F:Free,,A:Normal value,51.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1982-12-31,F:Free,,A:Normal value,50.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1983-03-31,F:Free,,A:Normal value,50.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1983-06-30,F:Free,,A:Normal value,50.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1983-09-30,F:Free,,A:Normal value,50.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1983-12-31,F:Free,,A:Normal value,51.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1984-03-31,F:Free,,A:Normal value,51.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1984-06-30,F:Free,,A:Normal value,52.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1984-09-30,F:Free,,A:Normal value,52.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1984-12-31,F:Free,,A:Normal value,53.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1985-03-31,F:Free,,A:Normal value,53.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1985-06-30,F:Free,,A:Normal value,54.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1985-09-30,F:Free,,A:Normal value,54.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1985-12-31,F:Free,,A:Normal value,55.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1986-03-31,F:Free,,A:Normal value,54.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1986-06-30,F:Free,,A:Normal value,55.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1986-09-30,F:Free,,A:Normal value,55.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1986-12-31,F:Free,,A:Normal value,56.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1987-03-31,F:Free,,A:Normal value,56.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1987-06-30,F:Free,,A:Normal value,56.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1987-09-30,F:Free,,A:Normal value,57.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1987-12-31,F:Free,,A:Normal value,57.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1988-03-31,F:Free,,A:Normal value,57.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1988-06-30,F:Free,,A:Normal value,58.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1988-09-30,F:Free,,A:Normal value,58.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1988-12-31,F:Free,,A:Normal value,58.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1989-03-31,F:Free,,A:Normal value,57.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1989-06-30,F:Free,,A:Normal value,57.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1989-09-30,F:Free,,A:Normal value,57.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1989-12-31,F:Free,,A:Normal value,56.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1990-03-31,F:Free,,A:Normal value,56.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1990-06-30,F:Free,,A:Normal value,55.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1990-09-30,F:Free,,A:Normal value,54.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1990-12-31,F:Free,,A:Normal value,53.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1991-03-31,F:Free,,A:Normal value,52.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1991-06-30,F:Free,,A:Normal value,51.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1991-09-30,F:Free,,A:Normal value,50.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1991-12-31,F:Free,,A:Normal value,49.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1992-03-31,F:Free,,A:Normal value,47.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1992-06-30,F:Free,,A:Normal value,46.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1992-09-30,F:Free,,A:Normal value,45.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1992-12-31,F:Free,,A:Normal value,44.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1993-03-31,F:Free,,A:Normal value,43.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1993-06-30,F:Free,,A:Normal value,43.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1993-09-30,F:Free,,A:Normal value,43.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1993-12-31,F:Free,,A:Normal value,43.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1994-03-31,F:Free,,A:Normal value,43.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1994-06-30,F:Free,,A:Normal value,43.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1994-09-30,F:Free,,A:Normal value,43.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1994-12-31,F:Free,,A:Normal value,44.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1995-03-31,F:Free,,A:Normal value,44.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1995-06-30,F:Free,,A:Normal value,45.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1995-09-30,F:Free,,A:Normal value,45.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1995-12-31,F:Free,,A:Normal value,45.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1996-03-31,F:Free,,A:Normal value,45.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1996-06-30,F:Free,,A:Normal value,45.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1996-09-30,F:Free,,A:Normal value,45.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1996-12-31,F:Free,,A:Normal value,45.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1997-03-31,F:Free,,A:Normal value,45.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1997-06-30,F:Free,,A:Normal value,45.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1997-09-30,F:Free,,A:Normal value,45.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1997-12-31,F:Free,,A:Normal value,45.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1998-03-31,F:Free,,A:Normal value,45.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1998-06-30,F:Free,,A:Normal value,45.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1998-09-30,F:Free,,A:Normal value,46.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1998-12-31,F:Free,,A:Normal value,46.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1999-03-31,F:Free,,A:Normal value,46.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1999-06-30,F:Free,,A:Normal value,46.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1999-09-30,F:Free,,A:Normal value,46.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1999-12-31,F:Free,,A:Normal value,47.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2000-03-31,F:Free,,A:Normal value,48.3
